Mouse_ID,session,time_start_stop,csv_timestamp,csv_loom,nidq,lf,ap,sorting_format,sorting_spikes,sorting_quality,boris_labels,probe_tracking,last_channel_manually,preprocessed,video,framechannel,Cm2Pixel_xy,arena_width_arena_height,arena_center_xy,Shelter_xy,bottom_video,bottom_framechannel,bottom_Cm2Pixel_xy,bottom_arena_center_xy,bottom_Shelter_xy,diode_threshold,MINI2P_channel,diodechannel,frame_loss,loom,cricket,pups,mouse_tracking,bottom_mouse_tracking,cricket_tracking,bottom_cricket_tracking,pup_tracking,bottom_pup_tracking,CSV_indeces_to_remove,diode_indeces_to_remove,boris_times_to_add,diode_times_to_add,Sorting,notes
afm16924,240529,"36282.173699, 42798.90264202075",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240529\trial0\behavior\afm16924_240529_pup_retrieval_hunting_timestamps0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240529\trial0\behavior\afm16924_240529_pup_retrieval_huntinglooms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240529\trial0\ephys\raw\afm16924_240529_pup_retrieval_hunting_g0\afm16924_240529_pup_retrieval_hunting_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240529\trial0\ephys\raw\afm16924_240529_pup_retrieval_hunting_g0\afm16924_240529_pup_retrieval_hunting_g0_imec0\afm16924_240529_pup_retrieval_hunting_g0_t0.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\afm16924_240522_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\KS2_whiten_afm16924_supercat.imec0.ap_imec3b2_2sec_chunks.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\concat\supercat_afm16924_240522_g0\afm16924_240522_g0_imec0\KS2_whiten_afm16924_supercat.imec0.ap_imec3b2_2sec_chunks_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240529\trial0\behavior\afm16924_240529_boris.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\histology\segmentation\sample_space\tracks\track_0_152.csv,300,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240529\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240529\trial0\behavior\afm16924_240529_pup_retrieval_hunting_0.mp4,3,0.0519256954224752 0.05201725729431316,90.0 90.0,977.6478426786484 950.3256293469562,"[(791.7181325783222, 401.99055210192637), (734.9938142426295, 231.81759709484822), (753.901920354527, 45.88788699452198), (791.7181325783222, 11.223025789376152), (1226.6045731519666, 4.920323752076911), (1220.3018711146674, 219.21219302024974), (1179.3343078722226, 398.83920108327675)]",,,,,,6,,1,1,TRUE,TRUE,TRUE,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\afm16924\240529\trial0\behavior\afm16924_240529_pup_retrieval_hunting_0_sharp.mp4.mouse_generalized.h5,,,,,,"0,1,2,3,4,5,6,7,8,9",,,,IRC,first  10 diode signals isn't in csv looms file
,,,,,,,,,,,,,,,,,,90.0 90.0,,,,,,,,,,,,,,,,,,,,,,,,,,
afm17307,241021,,,,,,,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17307\241021\trial0\behavior,,,90.0 90.0,,,,,,,,9,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,
afm17307,241023,,,,,,,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17307\241023\trial0\behavior,,,90.0 90.0,,,,,,,,9,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,
afm17307,241024,,,,,,,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17307\241024\trial0\behavior,,,90.0 90.0,,,,,,,,9,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,
afm17307,241025,,,,,,,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17307\241025\trial0\behavior,,,90.0 90.0,,,,,,,,9,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,
afm17307,241026,,,,,,,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17307\241026\trial0\behavior,,,90.0 90.0,,,,,,,,9,,,,FALSE,TRUE,TRUE,,,,,,,,,,,,
afm17307,241027,,,,,,,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17307\241027\trial0\behavior,,,90.0 90.0,,,,,,,,9,,,,FALSE,TRUE,TRUE,,,,,,,,,,,,
afm17307,241028,,,,,,,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17307\241028\trial0\behavior,,,90.0 90.0,,,,,,,,9,,,,FALSE,TRUE,TRUE,,,,,,,,,,,,
afm17307,241029,,,,,,,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17307\241029\trial0\behavior,,,90.0 90.0,,,,,,,,9,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,
afm17307,241030,,,,,,,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17307\241030\trial0\behavior,,,90.0 90.0,,,,,,,,9,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,
afm17307,241031_0,,,,,,,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17307\241031\trial0\behavior,,,90.0 90.0,,,,,,,,9,,,,,,,,,,,,,,,,,,
afm17307,241031_1,,,,,,,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17307\241031\trial1\behavior,,,90.0 90.0,,,,,,,,9,,,,,,,,,,,,,,,,,,
afm17307,241031_2,,,,,,,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17307\241031\trial2\behavior,,,90.0 90.0,,,,,,,,9,,,,,,,,,,,,,,,,,,
afm17307,241031_3,,,,,,,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17307\241031\trial3\behavior,,,90.0 90.0,,,,,,,,9,,,,,,,,,,,,,,,,,,
afm17307,241101,,,,,,,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17307\241101\trial0\behavior,,,90.0 90.0,,,,,,,,9,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,90.0 90.0,,,,,,,,9,,,,,,,,,,,,,,,,,,
afm17313,241016,,,,,,,ironclust,,,,,,,,,,90.0 90.0,,,,,,,,9,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,
afm17313,241017_0,,,,,,,ironclust,,,,,,,,,,90.0 90.0,,,,,,,,9,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,
afm17313,241017_1,,,,,,,ironclust,,,,,,,,,,90.0 90.0,,,,,,,,9,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,
afm17313,241018,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17313\241018\trial0\ephys\raw\afm17313_241018_hunting_g0\afm17313_241018_hunting_g0_t0.nidq.bin,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17313\241018\trial0\ephys\raw\afm17313_241018_hunting_g0\afm17313_241018_hunting_g0_imec0,ironclust,,,,,,,,,,90.0 90.0,,,,,,,,9,,,,FALSE,TRUE,FALSE,,,,,,,,,,,,
afm17313,241022,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17313\241022\trial0\ephys\raw\afm17313_241022_pups_g0\afm17313_241022_pups_g0_t0.nidq.bin,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17313\241022\trial0\ephys\raw\afm17313_241022_pups_g0\afm17313_241022_pups_g0_imec0,ironclust,,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17313\241022\trial0\ephys\raw\afm17313_241022_pups_g0\afm17313_241022_pups_g0_imec0,,,90.0 90.0,,,,,,,,9,,,,FALSE,FALSE,TRUE,,,,,,,,,,,,
afm17313,241023,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17313\241023\trial0\behavior,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17313\241023\trial0\ephys\raw\afm17313_241023_g0\afm17313_241023_g0_imec0,ironclust,,,,,,,,,,90.0 90.0,,,,,,,,9,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,
afm17313,241024,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17313\241024\trial0\ephys\raw\afm17313_241024_hunting_pups_escape_g0\afm17313_241024_hunting_pups_escape_g0_imec0,ironclust,,,,,,,,,,90.0 90.0,,,,,,,,9,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,
afm17313,241025,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17313\241025\trial0\ephys\raw\afm17313_241025_hunting_pups_escape_g0\afm17313_241025_hunting_pups_escape_g0_imec0,ironclust,,,,,,,,,,90.0 90.0,,,,,,,,9,,,,FALSE,TRUE,TRUE,,,,,,,,,,,,
afm17313,241026,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17313\241026\trial0\ephys\raw\afm17313_241026_hunting_pups_escape_g0\afm17313_241026_hunting_pups_escape_g0_imec0,ironclust,,,,,,,,,,90.0 90.0,,,,,,,,9,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,
afm17313,241027,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17313\241027\trial0\ephys\raw\afm17313_241027_hunting_pups_escape_g0\afm17313_241027_hunting_pups_escape_g0_imec0,ironclust,,,,,,,,,,90.0 90.0,,,,,,,,9,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,
afm17313,241028_0,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17313\241028\trial0\ephys\raw\afm17313_241028_hunting_pups_escape_g0\afm17313_241028_hunting_pups_escape_g0_imec0,ironclust,,,,,,,,,,90.0 90.0,,,,,,,,9,,,,,,,,,,,,,,,,,,
afm17313,241028_4,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17313\241028\trial4\ephys\raw\afm17313_241028_hunting_pups_escape_2_g0\afm17313_241028_hunting_pups_escape_2_g0_imec0,ironclust,,,,,,,,,,90.0 90.0,,,,,,,,9,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,
afm17313,241029,,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17313\241029\trial0\ephys\raw\afm17313_241029_hunting_pups_escape3_g0\afm17313_241029_hunting_pups_escape3_g0_imec0,ironclust,,,,,,,,,,90.0 90.0,,,,,,,,9,,,,TRUE,TRUE,TRUE,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,90.0 90.0,,,,,,,,9,,,,,,,,,,,,,,,,,,
afm17365,241202_0,"0.0,2323.1444",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241202\trial0\behaviour\afm17365_241202_timestamps_top0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241202\trial0\behaviour\afm17365_241202looms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_tcat.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,,,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,,FALSE,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241202\trial0\behaviour\infereonly.006_afm17365_241202_top0_sharp.analysis.h5,,,,,,,,,,,
afm17365,241203_01,"2323.1444,5561.1571",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241203\trial0\behaviour\afm17365_241203_timestamps_top0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241203\trial0\behaviour\afm17365_241203looms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241203\trial0\ephys\raw\afm17365_241203_0_g0\afm17365_241203_0_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241203\trial0\behaviour\afm17365_241203_boris.csv,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241203\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241203\trial0\behaviour\afm17365_241203_top0_sharp.mp4,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,288,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241203\trial0\behaviour\infereonly.008_afm17365_241203_top0_sharp.analysis.h5,,,,,,,,,,,concat times at 5561 but at 48873 the TTLs get funky
afm17365,241203_02,"5561.1571,9044.089",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241203\trial1\behaviour\afm17365_241203_timestamps_top1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241203\trial1\behaviour\afm17365_241203looms_timestamp1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_tcat.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,,,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241203\trial1\behaviour\infereonly.009_afm17365_241203_top1_sharp.analysis.h5,,,,,,,,,,,
afm17365,241205,"9044.089,10293.1536",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241205\trial0\behaviour\afm17365_241205_timestamps_top0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241205\trial0\behaviour\afm17365_241205looms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_tcat.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,,,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,,,,,,,,,,,,,,,,
afm17365,241206,"10293.1536,16360.963967",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241206\trial0\behaviour\afm17365_241206_timestamps_top0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241206\trial0\behaviour\afm17365_241206looms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241206\trial0\ephys\raw\afm17365_241206_0_g0\afm17365_241206_0_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241206\trial0\behaviour\afm17365_241206_boris.csv,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241206\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241206\trial0\behaviour\afm17365_241206_top0.mp4,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,1,,,,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241206\trial0\behaviour\infereonly.002_afm17365_241206_top0.analysis.h5,,,,,,,,,,,
afm17365,241209,"16360.963967,23780.369",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241209\trial0\behaviour\afm17365_241209_timestamps_top0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241209\trial0\behaviour\afm17365_241209looms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_tcat.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241209\trial0\behaviour\afm17365_241209_boris.csv,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,,,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,,,,,,,,,,,,,,,,
